ID,Tick,Type,Carbon,Electricity
6,42,COAL,3887876.8,69.14297
17,42,WIND,7460.133,25.957298
21,42,NUCLEAR,297879.7,153.25835
5,42,WIND,7604.572,24.897984
10,42,NUCLEAR,259510.06,147.92244
25,42,WIND,8159.3716,26.669256
16,42,WIND,9108.093,26.311579
29,42,WIND,7828.17,25.457787
12,42,WIND,7742.0806,25.94075
14,42,COAL,3759939.0,65.88937
24,42,WIND,6834.35,25.05015
28,42,COAL,3516321.0,66.602455
20,42,GAS,969957.1,44.39914
1,42,WIND,8627.352,26.562513
9,42,WIND,6845.974,24.395458
11,42,WIND,7926.062,25.415773
8,42,NUCLEAR,324814.12,159.66449
22,42,WIND,8428.468,26.046316
27,42,WIND,8542.686,26.184864
26,42,WIND,8722.708,26.272968
13,42,GAS,950013.1,45.552925
18,42,GAS,1110735.6,48.067585
2,42,NUCLEAR,271915.75,147.21257
3,42,GAS,1179818.5,47.38894
0,42,COAL,3763782.2,69.68195
4,42,GAS,1212553.1,50.03327
19,42,COAL,4151363.8,69.3232
23,42,WIND,7027.2383,24.98512
6,42,COAL,4143087.2,70.14048
17,42,WIND,8391.698,26.174906
5,42,WIND,7344.646,24.999165
25,42,COAL,3711692.5,66.948204
16,42,COAL,4506633.5,71.98824
29,42,WIND,8252.632,25.527035
12,42,WIND,8619.991,26.404453
14,42,COAL,3737989.2,67.59133
24,42,WIND,7323.545,25.60806
28,42,GAS,1260402.1,51.22458
20,42,GAS,1030071.1,46.50764
1,42,WIND,8887.8,27.214397
9,42,WIND,7553.1367,25.050499
11,42,WIND,7331.0107,25.548046
22,42,WIND,8150.4424,26.170916
27,42,COAL,3092017.0,61.65226
26,42,WIND,8573.484,27.36391
13,42,COAL,4402483.0,71.96445
18,42,GAS,1188166.5,48.494247
3,42,GAS,1314012.1,51.399117
0,42,COAL,4093258.2,69.6865
4,42,GAS,1237966.0,50.634285
19,42,NUCLEAR,217302.83,133.34085
23,42,WIND,8522.836,25.054527
6,42,COAL,4141573.5,72.900444
17,42,WIND,10035.17,27.900974
5,42,WIND,6525.3535,25.045378
25,42,COAL,3389063.5,67.31382
16,42,GAS,1056652.9,47.89805
29,42,WIND,7741.7476,25.57192
12,42,COAL,3649719.2,65.35566
24,42,WIND,7557.043,25.845814
28,42,GAS,1208184.8,51.760864
20,42,COAL,4553280.0,72.898415
1,42,COAL,3941350.5,70.17085
9,42,WIND,7616.574,25.132559
11,42,COAL,3463620.0,64.980446
22,42,WIND,8364.535,27.175673
27,42,COAL,3936257.0,68.1327
26,42,COAL,3731577.8,66.92546
13,42,GAS,1390071.8,51.626858
18,42,GAS,1212059.5,49.92802
3,42,NUCLEAR,271769.5,149.8687
0,42,GAS,1200844.9,48.834393
4,42,GAS,1244684.1,51.113483
23,42,WIND,7745.0674,25.055809
6,42,GAS,1405867.9,51.967743
17,42,COAL,3180450.5,64.737335
5,42,WIND,7698.7783,25.407988
25,42,GAS,1138836.2,48.315716
16,42,GAS,1257477.5,50.962288
29,42,WIND,8649.663,26.973661
12,42,COAL,3698910.2,69.69991
24,42,COAL,3225474.5,63.50254
28,42,NUCLEAR,267862.2,151.47624
17,43,WIND,7055.4863,24.617933
10,43,WIND,7672.36,25.379017
12,43,WIND,5993.2485,22.363504
18,43,WIND,6392.752,23.330624
27,43,WIND,7050.296,23.382
7,43,COAL,4750975.0,73.965324
4,43,WIND,6298.7544,23.379398
13,43,WIND,6351.1216,23.299572
23,43,WIND,6434.755,23.367205
22,43,WIND,6749.568,23.550034
29,43,WIND,7075.251,24.024067
14,43,WIND,6939.98,23.551096
6,43,WIND,6620.162,23.528091
20,43,WIND,7113.765,24.756813
9,43,WIND,6727.553,23.4434
8,43,COAL,3718055.0,67.39967
11,43,WIND,5487.323,23.06256
16,43,WIND,6111.5796,22.333403
3,43,WIND,7852.4297,25.271923
26,43,WIND,6664.121,23.230957
25,43,WIND,7726.5933,24.347055
28,43,WIND,7471.421,24.365429
5,43,WIND,6539.2695,23.860136
1,43,WIND,6740.8784,22.934078
21,43,WIND,6364.914,23.306051
15,43,WIND,7666.6606,25.540228
24,43,WIND,6550.8,23.451092
19,43,WIND,7462.057,24.700108
0,43,WIND,6277.0415,22.371792
2,43,WIND,7949.9355,25.02797
17,43,WIND,7506.157,24.993223
10,43,WIND,8504.135,25.793749
12,43,WIND,6832.2056,23.504208
18,43,WIND,7348.921,25.616453
27,43,WIND,6721.631,23.983292
7,43,GAS,1407845.2,52.802216
4,43,WIND,7245.198,24.17215
13,43,WIND,6640.559,24.610497
23,43,WIND,6544.388,23.62885
22,43,WIND,6761.327,24.054058
29,43,WIND,6606.4155,24.327658
14,43,WIND,8341.565,25.603962
6,43,WIND,7340.8423,24.346632
20,43,WIND,8137.548,25.284128
9,43,WIND,6750.979,23.709698
8,43,GAS,1068581.5,46.539146
11,43,WIND,6050.552,23.06299
16,43,WIND,7061.204,24.223608
3,43,WIND,7460.358,25.35847
26,43,WIND,6187.7803,23.341574
25,43,WIND,8098.2017,25.126965
28,43,WIND,7200.0977,24.865278
5,43,WIND,6847.5083,24.413872
1,43,WIND,7864.3823,25.29688
21,43,WIND,7221.2944,24.356125
15,43,COAL,2955860.5,62.21297
24,43,WIND,6651.1177,23.760445
19,43,WIND,7264.6665,25.388662
0,43,WIND,6739.844,24.35156
2,43,WIND,8460.607,26.221386
17,43,WIND,7743.1562,25.062355
10,43,NUCLEAR,272174.03,146.9814
12,43,WIND,8380.098,25.931793
18,43,WIND,8989.295,27.195137
27,43,WIND,6625.0186,24.324398
7,43,NUCLEAR,294137.84,157.67159
4,43,WIND,7883.7144,24.91258
13,43,WIND,6642.711,24.935638
23,43,WIND,6919.2275,23.697832
22,43,WIND,7456.8604,25.175554
29,43,WIND,7873.0234,25.33749
14,43,COAL,3474188.5,64.700485
6,43,WIND,7764.456,24.815332
20,43,WIND,8145.136,25.94775
9,43,WIND,6607.2324,24.09772
8,43,GAS,1089644.2,47.95109
11,43,WIND,7057.0776,24.900795
16,43,WIND,7833.9736,25.89207
3,43,WIND,7808.844,25.977697
26,43,WIND,7623.435,24.419252
25,43,WIND,7759.4717,25.657131
28,43,WIND,8362.269,26.836536
5,43,WIND,7161.377,24.538786
1,43,WIND,7937.132,25.69948
21,43,NUCLEAR,275168.06,147.56473
15,43,COAL,3977675.5,68.97142
24,43,WIND,7432.5376,24.727228
19,43,WIND,9039.156,26.878105
0,43,WIND,6747.9414,24.51953
2,43,COAL,3563987.2,67.40553
17,43,WIND,7460.133,25.957298
10,43,NUCLEAR,259510.06,147.92244
12,43,WIND,7742.0806,25.94075
18,43,GAS,965379.56,45.687218
27,43,WIND,7169.258,24.643574
4,43,WIND,7716.7686,25.640383
13,43,WIND,7615.2935,25.766777
23,43,WIND,6406.3584,24.764517
22,43,WIND,8231.408,25.568089
29,43,WIND,7828.17,25.457787
14,43,COAL,3759939.0,65.88937
6,43,COAL,3887876.8,69.14297
20,43,GAS,969957.1,44.39914
9,43,WIND,6845.974,24.395458
8,43,NUCLEAR,324814.12,159.66449
11,43,WIND,7926.062,25.415773
16,43,WIND,9108.093,26.311579
3,43,COAL,3478000.0,65.1584
26,43,WIND,7715.424,25.337355
25,43,WIND,8159.3716,26.669256
28,43,COAL,3516321.0,66.602455
5,43,WIND,7604.572,24.897984
1,43,WIND,8627.352,26.562513
21,43,NUCLEAR,297879.7,153.25835
24,43,WIND,6834.35,25.05015
19,43,COAL,3230688.8,63.649548
0,43,WIND,7392.471,24.579147
2,43,GAS,1188633.9,51.428978
17,43,WIND,8391.698,26.174906
12,43,WIND,8619.991,26.404453
18,43,GAS,1110735.6,48.067585
27,43,WIND,8542.686,26.184864
4,43,GAS,1212553.1,50.03327
13,43,GAS,950013.1,45.552925
23,43,WIND,7027.2383,24.98512
22,43,WIND,8428.468,26.046316
29,43,WIND,8252.632,25.527035
14,43,COAL,3737989.2,67.59133
6,43,COAL,4143087.2,70.14048
20,43,GAS,1030071.1,46.50764
9,43,WIND,7553.1367,25.050499
11,43,WIND,7331.0107,25.548046
16,43,COAL,4506633.5,71.98824
3,43,GAS,1179818.5,47.38894
26,43,WIND,8722.708,26.272968
25,43,COAL,3711692.5,66.948204
28,43,GAS,1260402.1,51.22458
5,43,WIND,7344.646,24.999165
1,43,WIND,8887.8,27.214397
24,43,WIND,7323.545,25.60806
19,43,COAL,4151363.8,69.3232
0,43,COAL,3763782.2,69.68195
2,43,NUCLEAR,271915.75,147.21257
17,43,WIND,10035.17,27.900974
12,43,COAL,3649719.2,65.35566
18,43,GAS,1188166.5,48.494247
27,43,COAL,3092017.0,61.65226
4,43,GAS,1237966.0,50.634285
13,43,COAL,4402483.0,71.96445
23,43,WIND,8522.836,25.054527
22,43,WIND,8150.4424,26.170916
29,43,WIND,7741.7476,25.57192
6,43,COAL,4141573.5,72.900444
20,43,COAL,4553280.0,72.898415
9,43,WIND,7616.574,25.132559
11,43,COAL,3463620.0,64.980446
16,43,GAS,1056652.9,47.89805
3,43,GAS,1314012.1,51.399117
26,43,WIND,8573.484,27.36391
25,43,COAL,3389063.5,67.31382
28,43,GAS,1208184.8,51.760864
5,43,WIND,6525.3535,25.045378
1,43,COAL,3941350.5,70.17085
24,43,WIND,7557.043,25.845814
19,43,NUCLEAR,217302.83,133.34085
0,43,COAL,4093258.2,69.6865
17,43,COAL,3180450.5,64.737335
12,43,COAL,3698910.2,69.69991
18,43,GAS,1212059.5,49.92802
27,43,COAL,3936257.0,68.1327
4,43,GAS,1244684.1,51.113483
13,43,GAS,1390071.8,51.626858
23,43,WIND,7745.0674,25.055809
22,43,WIND,8364.535,27.175673
29,43,WIND,8649.663,26.973661
6,43,GAS,1405867.9,51.967743
20,43,GAS,1118607.6,48.77899
9,43,WIND,8287.776,26.143892
11,43,NUCLEAR,270707.3,146.87975
16,43,GAS,1257477.5,50.962288
3,43,NUCLEAR,271769.5,149.8687
26,43,COAL,3731577.8,66.92546
25,43,GAS,1138836.2,48.315716
9,44,WIND,6727.553,23.4434
24,44,WIND,6550.8,23.451092
17,44,WIND,7055.4863,24.617933
25,44,WIND,7726.5933,24.347055
19,44,WIND,7462.057,24.700108
23,44,WIND,6434.755,23.367205
11,44,WIND,5487.323,23.06256
27,44,WIND,7050.296,23.382
14,44,WIND,6939.98,23.551096
2,44,WIND,7949.9355,25.02797
16,44,WIND,6111.5796,22.333403
7,44,COAL,4750975.0,73.965324
0,44,WIND,6277.0415,22.371792
20,44,WIND,7113.765,24.756813
6,44,WIND,6620.162,23.528091
29,44,WIND,7075.251,24.024067
21,44,WIND,6364.914,23.306051
18,44,WIND,6392.752,23.330624
8,44,COAL,3718055.0,67.39967
15,44,WIND,7666.6606,25.540228
4,44,WIND,6298.7544,23.379398
28,44,WIND,7471.421,24.365429
5,44,WIND,6539.2695,23.860136
22,44,WIND,6749.568,23.550034
13,44,WIND,6351.1216,23.299572
1,44,WIND,6740.8784,22.934078
10,44,WIND,7672.36,25.379017
26,44,WIND,6664.121,23.230957
3,44,WIND,7852.4297,25.271923
12,44,WIND,5993.2485,22.363504
9,44,WIND,6750.979,23.709698
24,44,WIND,6651.1177,23.760445
17,44,WIND,7506.157,24.993223
25,44,WIND,8098.2017,25.126965
19,44,WIND,7264.6665,25.388662
23,44,WIND,6544.388,23.62885
11,44,WIND,6050.552,23.06299
27,44,WIND,6721.631,23.983292
14,44,WIND,8341.565,25.603962
2,44,WIND,8460.607,26.221386
16,44,WIND,7061.204,24.223608
7,44,GAS,1407845.2,52.802216
0,44,WIND,6739.844,24.35156
20,44,WIND,8137.548,25.284128
6,44,WIND,7340.8423,24.346632
29,44,WIND,6606.4155,24.327658
21,44,WIND,7221.2944,24.356125
18,44,WIND,7348.921,25.616453
8,44,GAS,1068581.5,46.539146
15,44,COAL,2955860.5,62.21297
4,44,WIND,7245.198,24.17215
28,44,WIND,7200.0977,24.865278
5,44,WIND,6847.5083,24.413872
22,44,WIND,6761.327,24.054058
13,44,WIND,6640.559,24.610497
1,44,WIND,7864.3823,25.29688
10,44,WIND,8504.135,25.793749
26,44,WIND,6187.7803,23.341574
3,44,WIND,7460.358,25.35847
12,44,WIND,6832.2056,23.504208
9,44,WIND,6607.2324,24.09772
24,44,WIND,7432.5376,24.727228
17,44,WIND,7743.1562,25.062355
25,44,WIND,7759.4717,25.657131
19,44,WIND,9039.156,26.878105
23,44,WIND,6919.2275,23.697832
11,44,WIND,7057.0776,24.900795
27,44,WIND,6625.0186,24.324398
14,44,COAL,3474188.5,64.700485
2,44,COAL,3563987.2,67.40553
16,44,WIND,7833.9736,25.89207
7,44,NUCLEAR,294137.84,157.67159
0,44,WIND,6747.9414,24.51953
20,44,WIND,8145.136,25.94775
6,44,WIND,7764.456,24.815332
29,44,WIND,7873.0234,25.33749
21,44,NUCLEAR,275168.06,147.56473
18,44,WIND,8989.295,27.195137
8,44,GAS,1089644.2,47.95109
15,44,COAL,3977675.5,68.97142
4,44,WIND,7883.7144,24.91258
28,44,WIND,8362.269,26.836536
5,44,WIND,7161.377,24.538786
22,44,WIND,7456.8604,25.175554
13,44,WIND,6642.711,24.935638
1,44,WIND,7937.132,25.69948
10,44,NUCLEAR,272174.03,146.9814
26,44,WIND,7623.435,24.419252
3,44,WIND,7808.844,25.977697
12,44,WIND,8380.098,25.931793
9,44,WIND,6845.974,24.395458
24,44,WIND,6834.35,25.05015
17,44,WIND,7460.133,25.957298
25,44,WIND,8159.3716,26.669256
19,44,COAL,3230688.8,63.649548
23,44,WIND,6406.3584,24.764517
11,44,WIND,7926.062,25.415773
27,44,WIND,7169.258,24.643574
14,44,COAL,3759939.0,65.88937
2,44,GAS,1188633.9,51.428978
16,44,WIND,9108.093,26.311579
0,44,WIND,7392.471,24.579147
20,44,GAS,969957.1,44.39914
6,44,COAL,3887876.8,69.14297
29,44,WIND,7828.17,25.457787
21,44,NUCLEAR,297879.7,153.25835
18,44,GAS,965379.56,45.687218
8,44,NUCLEAR,324814.12,159.66449
4,44,WIND,7716.7686,25.640383
28,44,COAL,3516321.0,66.602455
5,44,WIND,7604.572,24.897984
22,44,WIND,8231.408,25.568089
13,44,WIND,7615.2935,25.766777
1,44,WIND,8627.352,26.562513
10,44,NUCLEAR,259510.06,147.92244
26,44,WIND,7715.424,25.337355
3,44,COAL,3478000.0,65.1584
12,44,WIND,7742.0806,25.94075
9,44,WIND,7553.1367,25.050499
24,44,WIND,7323.545,25.60806
17,44,WIND,8391.698,26.174906
25,44,COAL,3711692.5,66.948204
19,44,COAL,4151363.8,69.3232
23,44,WIND,7027.2383,24.98512
11,44,WIND,7331.0107,25.548046
27,44,WIND,8542.686,26.184864
14,44,COAL,3737989.2,67.59133
2,44,NUCLEAR,271915.75,147.21257
16,44,COAL,4506633.5,71.98824
0,44,COAL,3763782.2,69.68195
20,44,GAS,1030071.1,46.50764
6,44,COAL,4143087.2,70.14048
29,44,WIND,8252.632,25.527035
18,44,GAS,1110735.6,48.067585
4,44,GAS,1212553.1,50.03327
28,44,GAS,1260402.1,51.22458
5,44,WIND,7344.646,24.999165
22,44,WIND,8428.468,26.046316
13,44,GAS,950013.1,45.552925
1,44,WIND,8887.8,27.214397
26,44,WIND,8722.708,26.272968
3,44,GAS,1179818.5,47.38894
12,44,WIND,8619.991,26.404453
9,44,WIND,7616.574,25.132559
24,44,WIND,7557.043,25.845814
17,44,WIND,10035.17,27.900974
25,44,COAL,3389063.5,67.31382
19,44,NUCLEAR,217302.83,133.34085
23,44,WIND,8522.836,25.054527
11,44,COAL,3463620.0,64.980446
27,44,COAL,3092017.0,61.65226
16,44,GAS,1056652.9,47.89805
0,44,COAL,4093258.2,69.6865
20,44,COAL,4553280.0,72.898415
6,44,COAL,4141573.5,72.900444
29,44,WIND,7741.7476,25.57192
18,44,GAS,1188166.5,48.494247
4,44,GAS,1237966.0,50.634285
28,44,GAS,1208184.8,51.760864
5,44,WIND,6525.3535,25.045378
22,44,WIND,8150.4424,26.170916
13,44,COAL,4402483.0,71.96445
1,44,COAL,3941350.5,70.17085
26,44,WIND,8573.484,27.36391
3,44,GAS,1314012.1,51.399117
12,44,COAL,3649719.2,65.35566
9,44,WIND,8287.776,26.143892
24,44,COAL,3225474.5,63.50254
17,44,COAL,3180450.5,64.737335
25,44,GAS,1138836.2,48.315716
23,44,WIND,7745.0674,25.055809
11,44,NUCLEAR,270707.3,146.87975
27,44,COAL,3936257.0,68.1327
16,44,GAS,1257477.5,50.962288
0,44,GAS,1200844.9,48.834393
20,44,GAS,1118607.6,48.77899
6,44,GAS,1405867.9,51.967743
29,44,WIND,8649.663,26.973661
18,44,GAS,1212059.5,49.92802
4,44,GAS,1244684.1,51.113483
28,44,NUCLEAR,267862.2,151.47624
5,44,WIND,7698.7783,25.407988
22,44,WIND,8364.535,27.175673
13,44,GAS,1390071.8,51.626858
14,45,WIND,6939.98,23.551096
4,45,WIND,6298.7544,23.379398
16,45,WIND,6111.5796,22.333403
19,45,WIND,7462.057,24.700108
12,45,WIND,5993.2485,22.363504
23,45,WIND,6434.755,23.367205
29,45,WIND,7075.251,24.024067
10,45,WIND,7672.36,25.379017
18,45,WIND,6392.752,23.330624
13,45,WIND,6351.1216,23.299572
9,45,WIND,6727.553,23.4434
28,45,WIND,7471.421,24.365429
27,45,WIND,7050.296,23.382
15,45,WIND,7666.6606,25.540228
17,45,WIND,7055.4863,24.617933
6,45,WIND,6620.162,23.528091
1,45,WIND,6740.8784,22.934078
5,45,WIND,6539.2695,23.860136
8,45,COAL,3718055.0,67.39967
24,45,WIND,6550.8,23.451092
21,45,WIND,6364.914,23.306051
25,45,WIND,7726.5933,24.347055
11,45,WIND,5487.323,23.06256
20,45,WIND,7113.765,24.756813
7,45,COAL,4750975.0,73.965324
3,45,WIND,7852.4297,25.271923
22,45,WIND,6749.568,23.550034
0,45,WIND,6277.0415,22.371792
26,45,WIND,6664.121,23.230957
2,45,WIND,7949.9355,25.02797
14,45,WIND,8341.565,25.603962
4,45,WIND,7245.198,24.17215
16,45,WIND,7061.204,24.223608
19,45,WIND,7264.6665,25.388662
12,45,WIND,6832.2056,23.504208
23,45,WIND,6544.388,23.62885
29,45,WIND,6606.4155,24.327658
10,45,WIND,8504.135,25.793749
18,45,WIND,7348.921,25.616453
13,45,WIND,6640.559,24.610497
9,45,WIND,6750.979,23.709698
28,45,WIND,7200.0977,24.865278
27,45,WIND,6721.631,23.983292
15,45,COAL,2955860.5,62.21297
17,45,WIND,7506.157,24.993223
6,45,WIND,7340.8423,24.346632
1,45,WIND,7864.3823,25.29688
5,45,WIND,6847.5083,24.413872
8,45,GAS,1068581.5,46.539146
24,45,WIND,6651.1177,23.760445
21,45,WIND,7221.2944,24.356125
25,45,WIND,8098.2017,25.126965
11,45,WIND,6050.552,23.06299
20,45,WIND,8137.548,25.284128
7,45,GAS,1407845.2,52.802216
3,45,WIND,7460.358,25.35847
22,45,WIND,6761.327,24.054058
0,45,WIND,6739.844,24.35156
26,45,WIND,6187.7803,23.341574
2,45,WIND,8460.607,26.221386
14,45,COAL,3474188.5,64.700485
4,45,WIND,7883.7144,24.91258
16,45,WIND,7833.9736,25.89207
19,45,WIND,9039.156,26.878105
12,45,WIND,8380.098,25.931793
23,45,WIND,6919.2275,23.697832
29,45,WIND,7873.0234,25.33749
10,45,NUCLEAR,272174.03,146.9814
18,45,WIND,8989.295,27.195137
13,45,WIND,6642.711,24.935638
9,45,WIND,6607.2324,24.09772
28,45,WIND,8362.269,26.836536
27,45,WIND,6625.0186,24.324398
15,45,COAL,3977675.5,68.97142
17,45,WIND,7743.1562,25.062355
6,45,WIND,7764.456,24.815332
1,45,WIND,7937.132,25.69948
5,45,WIND,7161.377,24.538786
8,45,GAS,1089644.2,47.95109
24,45,WIND,7432.5376,24.727228
21,45,NUCLEAR,275168.06,147.56473
25,45,WIND,7759.4717,25.657131
11,45,WIND,7057.0776,24.900795
20,45,WIND,8145.136,25.94775
7,45,NUCLEAR,294137.84,157.67159
3,45,WIND,7808.844,25.977697
22,45,WIND,7456.8604,25.175554
0,45,WIND,6747.9414,24.51953
26,45,WIND,7623.435,24.419252
2,45,COAL,3563987.2,67.40553
14,45,COAL,3759939.0,65.88937
4,45,WIND,7716.7686,25.640383
16,45,WIND,9108.093,26.311579
19,45,COAL,3230688.8,63.649548
12,45,WIND,7742.0806,25.94075
23,45,WIND,6406.3584,24.764517
29,45,WIND,7828.17,25.457787
10,45,NUCLEAR,259510.06,147.92244
18,45,GAS,965379.56,45.687218
13,45,WIND,7615.2935,25.766777
9,45,WIND,6845.974,24.395458
28,45,COAL,3516321.0,66.602455
27,45,WIND,7169.258,24.643574
17,45,WIND,7460.133,25.957298
6,45,COAL,3887876.8,69.14297
1,45,WIND,8627.352,26.562513
5,45,WIND,7604.572,24.897984
8,45,NUCLEAR,324814.12,159.66449
24,45,WIND,6834.35,25.05015
21,45,NUCLEAR,297879.7,153.25835
25,45,WIND,8159.3716,26.669256
11,45,WIND,7926.062,25.415773
20,45,GAS,969957.1,44.39914
3,45,COAL,3478000.0,65.1584
22,45,WIND,8231.408,25.568089
0,45,WIND,7392.471,24.579147
26,45,WIND,7715.424,25.337355
2,45,GAS,1188633.9,51.428978
14,45,COAL,3737989.2,67.59133
4,45,GAS,1212553.1,50.03327
16,45,COAL,4506633.5,71.98824
19,45,COAL,4151363.8,69.3232
12,45,WIND,8619.991,26.404453
23,45,WIND,7027.2383,24.98512
29,45,WIND,8252.632,25.527035
18,45,GAS,1110735.6,48.067585
13,45,GAS,950013.1,45.552925
9,45,WIND,7553.1367,25.050499
28,45,GAS,1260402.1,51.22458
27,45,WIND,8542.686,26.184864
17,45,WIND,8391.698,26.174906
6,45,COAL,4143087.2,70.14048
1,45,WIND,8887.8,27.214397
5,45,WIND,7344.646,24.999165
24,45,WIND,7323.545,25.60806
25,45,COAL,3711692.5,66.948204
11,45,WIND,7331.0107,25.548046
20,45,GAS,1030071.1,46.50764
3,45,GAS,1179818.5,47.38894
22,45,WIND,8428.468,26.046316
0,45,COAL,3763782.2,69.68195
26,45,WIND,8722.708,26.272968
2,45,NUCLEAR,271915.75,147.21257
4,45,GAS,1237966.0,50.634285
16,45,GAS,1056652.9,47.89805
19,45,NUCLEAR,217302.83,133.34085
12,45,COAL,3649719.2,65.35566
23,45,WIND,8522.836,25.054527
29,45,WIND,7741.7476,25.57192
18,45,GAS,1188166.5,48.494247
13,45,COAL,4402483.0,71.96445
9,45,WIND,7616.574,25.132559
28,45,GAS,1208184.8,51.760864
27,45,COAL,3092017.0,61.65226
17,45,WIND,10035.17,27.900974
6,45,COAL,4141573.5,72.900444
1,45,COAL,3941350.5,70.17085
5,45,WIND,6525.3535,25.045378
24,45,WIND,7557.043,25.845814
25,45,COAL,3389063.5,67.31382
11,45,COAL,3463620.0,64.980446
20,45,COAL,4553280.0,72.898415
3,45,GAS,1314012.1,51.399117
22,45,WIND,8150.4424,26.170916
0,45,COAL,4093258.2,69.6865
26,45,WIND,8573.484,27.36391
4,45,GAS,1244684.1,51.113483
16,45,GAS,1257477.5,50.962288
12,45,COAL,3698910.2,69.69991
23,45,WIND,7745.0674,25.055809
29,45,WIND,8649.663,26.973661
18,45,GAS,1212059.5,49.92802
13,45,GAS,1390071.8,51.626858
9,45,WIND,8287.776,26.143892
28,45,NUCLEAR,267862.2,151.47624
27,45,COAL,3936257.0,68.1327
17,45,COAL,3180450.5,64.737335
6,45,GAS,1405867.9,51.967743
5,45,WIND,7698.7783,25.407988
24,45,COAL,3225474.5,63.50254
25,45,GAS,1138836.2,48.315716
11,45,NUCLEAR,270707.3,146.87975
20,45,GAS,1118607.6,48.77899
13,46,WIND,6351.1216,23.299572
29,46,WIND,7075.251,24.024067
6,46,WIND,6620.162,23.528091
24,46,WIND,6550.8,23.451092
14,46,WIND,6939.98,23.551096
18,46,WIND,6392.752,23.330624
21,46,WIND,6364.914,23.306051
4,46,WIND,6298.7544,23.379398
25,46,WIND,7726.5933,24.347055
20,46,WIND,7113.765,24.756813
10,46,WIND,7672.36,25.379017
0,46,WIND,6277.0415,22.371792
19,46,WIND,7462.057,24.700108
23,46,WIND,6434.755,23.367205
8,46,COAL,3718055.0,67.39967
28,46,WIND,7471.421,24.365429
17,46,WIND,7055.4863,24.617933
12,46,WIND,5993.2485,22.363504
3,46,WIND,7852.4297,25.271923
16,46,WIND,6111.5796,22.333403
15,46,WIND,7666.6606,25.540228
5,46,WIND,6539.2695,23.860136
11,46,WIND,5487.323,23.06256
22,46,WIND,6749.568,23.550034
7,46,COAL,4750975.0,73.965324
2,46,WIND,7949.9355,25.02797
26,46,WIND,6664.121,23.230957
1,46,WIND,6740.8784,22.934078
27,46,WIND,7050.296,23.382
9,46,WIND,6727.553,23.4434
13,46,WIND,6640.559,24.610497
29,46,WIND,6606.4155,24.327658
6,46,WIND,7340.8423,24.346632
24,46,WIND,6651.1177,23.760445
14,46,WIND,8341.565,25.603962
18,46,WIND,7348.921,25.616453
21,46,WIND,7221.2944,24.356125
4,46,WIND,7245.198,24.17215
25,46,WIND,8098.2017,25.126965
20,46,WIND,8137.548,25.284128
10,46,WIND,8504.135,25.793749
0,46,WIND,6739.844,24.35156
19,46,WIND,7264.6665,25.388662
23,46,WIND,6544.388,23.62885
8,46,GAS,1068581.5,46.539146
28,46,WIND,7200.0977,24.865278
17,46,WIND,7506.157,24.993223
12,46,WIND,6832.2056,23.504208
3,46,WIND,7460.358,25.35847
16,46,WIND,7061.204,24.223608
15,46,COAL,2955860.5,62.21297
5,46,WIND,6847.5083,24.413872
11,46,WIND,6050.552,23.06299
22,46,WIND,6761.327,24.054058
7,46,GAS,1407845.2,52.802216
2,46,WIND,8460.607,26.221386
26,46,WIND,6187.7803,23.341574
1,46,WIND,7864.3823,25.29688
27,46,WIND,6721.631,23.983292
9,46,WIND,6750.979,23.709698
13,46,WIND,6642.711,24.935638
29,46,WIND,7873.0234,25.33749
6,46,WIND,7764.456,24.815332
24,46,WIND,7432.5376,24.727228
14,46,COAL,3474188.5,64.700485
18,46,WIND,8989.295,27.195137
21,46,NUCLEAR,275168.06,147.56473
4,46,WIND,7883.7144,24.91258
25,46,WIND,7759.4717,25.657131
20,46,WIND,8145.136,25.94775
10,46,NUCLEAR,272174.03,146.9814
0,46,WIND,6747.9414,24.51953
19,46,WIND,9039.156,26.878105
23,46,WIND,6919.2275,23.697832
8,46,GAS,1089644.2,47.95109
28,46,WIND,8362.269,26.836536
17,46,WIND,7743.1562,25.062355
12,46,WIND,8380.098,25.931793
3,46,WIND,7808.844,25.977697
16,46,WIND,7833.9736,25.89207
15,46,COAL,3977675.5,68.97142
5,46,WIND,7161.377,24.538786
11,46,WIND,7057.0776,24.900795
22,46,WIND,7456.8604,25.175554
7,46,NUCLEAR,294137.84,157.67159
2,46,COAL,3563987.2,67.40553
26,46,WIND,7623.435,24.419252
1,46,WIND,7937.132,25.69948
27,46,WIND,6625.0186,24.324398
9,46,WIND,6607.2324,24.09772
13,46,WIND,7615.2935,25.766777
29,46,WIND,7828.17,25.457787
6,46,COAL,3887876.8,69.14297
24,46,WIND,6834.35,25.05015
14,46,COAL,3759939.0,65.88937
18,46,GAS,965379.56,45.687218
21,46,NUCLEAR,297879.7,153.25835
4,46,WIND,7716.7686,25.640383
25,46,WIND,8159.3716,26.669256
20,46,GAS,969957.1,44.39914
10,46,NUCLEAR,259510.06,147.92244
0,46,WIND,7392.471,24.579147
19,46,COAL,3230688.8,63.649548
23,46,WIND,6406.3584,24.764517
8,46,NUCLEAR,324814.12,159.66449
28,46,COAL,3516321.0,66.602455
17,46,WIND,7460.133,25.957298
12,46,WIND,7742.0806,25.94075
3,46,COAL,3478000.0,65.1584
16,46,WIND,9108.093,26.311579
5,46,WIND,7604.572,24.897984
11,46,WIND,7926.062,25.415773
